battery_id,cycle_index,protocol_id,discharge_capacity_ah_max,discharge_capacity_ah_mean,discharge_capacity_ah_min,charge_capacity_ah_max,charge_capacity_ah_mean,charge_capacity_ah_min,voltage_v_max,voltage_v_mean,voltage_v_min,voltage_v_std,current_a_mean,current_a_std,discharge_energy_wh_max,charge_energy_wh_max,aux_temperature_1_c_mean,aux_temperature_1_c_max,aux_temperature_1_c_min,aux_temperature_1_c_std,current_a_abs_mean,soh_percent,rul,rolling_mean_discharge_capacity_ah_max,rolling_mean_charge_capacity_ah_max,rolling_mean_voltage_v_max,rolling_mean_current_a_mean,rolling_mean_discharge_energy_wh_max,rolling_mean_charge_energy_wh_max,rolling_mean_aux_temperature_1_c_mean,rolling_mean_current_a_abs_mean,rolling_mean_soh_percent,rolling_std_discharge_capacity_ah_max,rolling_std_charge_capacity_ah_max,rolling_std_voltage_v_max,rolling_std_current_a_mean,rolling_std_discharge_energy_wh_max,rolling_std_charge_energy_wh_max,rolling_std_aux_temperature_1_c_mean,rolling_std_current_a_abs_mean,rolling_std_soh_percent
1,39,1,2.376328,0.4444477548078962,3.466453e-05,2.373086,1.7840223299730102,0.003327537,4.200028,3.867356305882353,2.999989,0.2923623928108269,-0.0019750260830449,1.4491270149438709,8.765401,9.279556,25.7480523274137,29.48959,24.3567852080162,1.4741486099115153,1.1840351912179932,98.12364432776208,770,2.3823978,2.3783866,4.200032,-0.0009259500587345,8.8347988,9.298938799999998,25.596558137021677,1.0587144384755618,98.37427929748874,0.0106435857068947,0.0097840855627902,7.905694150790353e-06,0.0027531905305748,0.1450393405328378,0.0353051576572119,0.3232927248317153,0.2790843539282574,0.4394963230140621
1,40,1,2.37551,0.4447019911966482,3.507096e-05,2.371888,1.7830184458095568,0.003327331,4.200022,3.867164979224377,2.999985,0.2924240715768971,-0.0022771076315789,1.449518821818766,8.762548,9.274903,25.757701429467165,29.5235551962894,24.31476,1.4763571328981386,1.1845503508171746,98.08986736554972,769,2.381838,2.3777908,4.20003,-0.0010950745546215,8.8328096,9.296601,25.596892757610004,1.0589130549087062,98.35116396320213,0.0109806681263033,0.0101363535208674,9.082951062701768e-06,0.0028172361443012,0.1461712579674969,0.0366870763893856,0.3234998466852618,0.2791957439576639,0.4534151740443893
1,41,1,2.398419,0.8459461873357395,3.300394e-05,2.371152,2.094347997530293,0.003328853,4.200027,3.8246042501628654,2.999998,0.2871371417588213,-0.0034538580342996,0.6728763104259242,9.083441,9.272149,25.01427117856168,25.4452211237724,24.4059412506969,0.2096098777359208,0.559400528522899,99.03582876814428,768,2.3812466,2.3772438,4.2000306,-0.001098659375292,8.830658,9.2944712,25.596011615901496,1.0588984519943598,98.3267437976124,0.0096662769099594,0.0104680539834298,8.677557260352016e-06,0.0028209683887189,0.1413618406289357,0.0379752009566851,0.3254685209954979,0.2792283970002504,0.3991411612734055
1,42,1,2.376097,0.4422249371233905,6.619028e-10,2.393032,1.7969420221618455,0.003328071,4.200027,3.866370106060606,2.999994,0.2933966156523377,0.0030810272176308,1.447547664087702,8.764248,9.351215,25.714754629286183,29.50029,24.33758,1.4747601656205942,1.1832363509090909,98.11410584576812,767,2.3807666000000003,2.3766799999999995,4.200027,-0.0012404472008643,8.828974200000001,9.2923274,25.5945242570407,1.0589290748121036,98.30692357528731,0.009893858160496,0.0092164341260598,3.240370349537517e-06,0.0025150571683537,0.1422724815721602,0.033219397997264,0.3247639646009888,0.2792454289692044,0.4085384758206085
1,43,1,2.374658,0.4446039416646538,3.480031e-05,2.371755,1.783117221436288,0.003329063,4.200034,3.867117042936288,2.999989,0.2925962311311125,-0.0022088693836565,1.449426114583705,8.759045,9.274254,25.7477514966833,29.4523235626738,24.35162,1.4517347441357935,1.184434277430748,98.05468647092272,766,2.3802024,2.3761826,4.2000276,-0.0013667667829898,8.8269366,9.2904154,25.596506212282403,1.0591313397795812,98.2836265556294,0.0102037834796713,0.0094451757421448,4.277849927416839e-06,0.0025517963275903,0.1434103892829967,0.0340954714779052,0.325885555726171,0.2793584901719146,0.4213359523419176
1,44,1,2.37356,0.4445340876758171,3.399828e-05,2.370414,1.7822784310387811,0.003328004,4.200026,3.867246932132964,2.999992,0.2925338976232217,-0.0025519571052631,1.4492393091711566,8.755401,9.269285,25.766135183548705,29.45091,24.3406850993856,1.455866728556942,1.1840946273822714,98.00934771235409,765,2.3796488,2.3756482,4.2000272,-0.0014821529874334,8.824936600000001,9.2883612,25.60012278350941,1.0591432270124368,98.26076723254778,0.0105362104999859,0.0097353129995907,4.324349662166496e-06,0.0025987874496118,0.1445483232497031,0.0352046632166915,0.3280807624153302,0.2793651349767537,0.4350625720283784
1,45,1,2.372314,0.443118412775939,3.579858e-05,2.369027,1.781168835266112,0.003327892,4.200031,3.867985439362439,2.99999,0.2916906374870386,-0.0012145458350658,1.4482244576150272,8.750744,9.264187,25.7722383153914,29.43959,24.39986,1.430071872830221,1.182936617020097,97.95789771856852,764,2.3790096,2.375076,4.200029000000001,-0.0012696406281308,8.822575800000001,9.286218,25.603030160694253,1.0588204802530214,98.23437330315154,0.0109393060703141,0.0100892194693147,3.3911649919520705e-06,0.0025606951214713,0.1459119671401245,0.0365300407746928,0.3298857412464062,0.2791849075628809,0.4517072466578899
1,46,1,2.395467,0.8455777033723492,3.253185e-05,2.367755,2.0912990785265904,0.003328383,4.200027,3.8245725089722673,2.999997,0.2869483725274146,-0.0035497763347797,0.6729948095262188,9.072673,9.259484,25.035903511684204,25.45592,24.4290752850316,0.206003633594595,0.5595835842825775,98.913934400845,763,2.3784192,2.3743966,4.200029,-0.0012888242882268,8.8204222,9.283685,25.60735662731876,1.0588570914049569,98.20999442969168,0.0096313552369337,0.0105245040405712,3.3911649919520705e-06,0.0025814245640614,0.1410992341676624,0.0381525394502222,0.3202344120012246,0.2791030427341223,0.3976991710164679
1,47,1,2.372978,0.4426365484362812,5.594887e-10,2.389973,1.7945663597627584,0.003327308,4.200028,3.866104851724138,2.999993,0.2934760946673999,0.0023333552344827,1.4482827723141536,8.75286,9.339822,25.729676712883165,29.4585397595999,24.36367,1.463586173057208,1.1841377593724138,97.98531569278492,762,2.3777954,2.3737848,4.2000292,-0.0014383586848564,8.8181446,9.2814064,25.61034104403816,1.0590373730976217,98.18423639909506,0.0099161538309977,0.0091724499017438,3.2710854472747167e-06,0.002267586313262,0.1423193138203697,0.0331193555387301,0.3215523492797066,0.2792037414317335,0.4094591115419251
1,48,1,2.371884,0.4433622069829473,3.306815e-05,2.368641,1.7806658900034675,0.003328656,4.200026,3.8677446705963936,2.999998,0.2918841947828475,-0.0012352413037448,1.4486412014774956,8.749341,9.262691,25.77146456995648,29.53774,24.3567238738581,1.4636643537266725,1.18360308740638,97.94014210273566,761,2.3772406,2.373162,4.2000276,-0.0012436330688741,8.8162038,9.2790938,25.61508365869279,1.058871135092748,98.16132752545764,0.010208853794624,0.0094463556464913,2.0736441359501084e-06,0.0022263069396603,0.1433888833511892,0.0341318605660583,0.3242492673270791,0.2791106466562418,0.421545316445297
